设备号,统计时间,用户号,频道,回看开始时间,回看结束时间,回看时长.时.
10035,20170708,10946,广东体育,2017/7/8 2:06,2017/7/8 19:24,2
10035,20170708,10946,广东体育,2017/7/8 2:06,2017/7/8 19:24,2
10035,20170708,10946,广东体育,2017/7/8 2:06,2017/7/8 19:24,2
10035,20170708,10946,广东体育,2017/7/8 2:06,2017/7/8 19:24,2
10035,20170708,10946,广东体育,2017/7/8 2:06,2017/7/8 19:24,1.8914
10035,20170708,10946,广东体育,2017/7/8 1:25,2017/7/8 2:06,0.1061
10035,20170708,10946,广东体育,2017/7/8 1:25,2017/7/8 2:06,0.5683
10035,20170708,10946,广东体育,2017/7/8 0:34,2017/7/8 1:16,0.7083
10035,20170708,10946,广东体育,2017/7/8 1:16,2017/7/8 1:24,0.1325
10035,20170708,10946,广东体育,2017/7/8 2:06,2017/7/8 19:24,1.4042
10035,20170709,10946,广东体育,2017/7/9 0:13,2017/7/9 0:35,0.3522
10035,20170709,10946,广东体育,2017/7/9 0:10,2017/7/9 0:13,0.0525
10035,20170709,10946,广东新闻,2017/7/9 1:02,2017/7/9 1:17,0.2511
10035,20170709,10946,广东新闻,2017/7/9 0:36,2017/7/9 1:02,0.4383
10035,20170709,10946,广东体育,2017/7/8 22:04,2017/7/9 0:10,1.9219
10035,20170709,10946,广东体育,2017/7/8 22:04,2017/7/9 0:10,0.1772
10035,20170710,10946,广东新闻,2017/7/10 2:30,2017/7/10 3:00,0.4983
10035,20170710,10946,广东新闻,2017/7/10 3:00,2017/7/10 11:54,1.9147
10035,20170710,10946,广东新闻,2017/7/10 3:00,2017/7/10 11:54,2
10035,20170710,10946,广东新闻,2017/7/10 3:00,2017/7/10 11:54,2
10035,20170710,10946,广东新闻,2017/7/10 3:00,2017/7/10 11:54,2
10035,20170710,10946,广东新闻,2017/7/10 3:00,2017/7/10 11:54,0.9944
10035,20170713,10946,广东新闻,2017/7/13 1:29,2017/7/13 1:48,0.3036
10035,20170713,10946,广东新闻,2017/7/13 1:54,2017/7/13 11:27,1.4569
10035,20170713,10946,广东新闻,2017/7/13 1:54,2017/7/13 11:27,2
10035,20170713,10946,广东新闻,2017/7/13 1:54,2017/7/13 11:27,2
10035,20170713,10946,广东新闻,2017/7/13 1:54,2017/7/13 11:27,2
10035,20170713,10946,广东新闻,2017/7/13 1:54,2017/7/13 11:27,2
10035,20170713,10946,广东新闻,2017/7/13 1:54,2017/7/13 11:27,0.0881
10035,20170713,10946,广东新闻,2017/7/13 0:36,2017/7/13 1:29,0.8967
10035,20170714,10946,广东新闻,2017/7/14 2:04,2017/7/14 2:17,0.2264
10035,20170714,10946,广东体育,2017/7/14 0:25,2017/7/14 1:05,0.6661
10035,20170714,10946,广东新闻,2017/7/14 1:06,2017/7/14 2:04,0.0675
10035,20170714,10946,广东新闻,2017/7/14 1:06,2017/7/14 2:04,0.8936
10035,20170716,10946,广东体育,2017/7/16 2:22,2017/7/16 2:40,0.3019
10035,20170716,10946,广东体育,2017/7/16 2:14,2017/7/16 2:16,0.035
10035,20170716,10946,广东体育,2017/7/16 2:16,2017/7/16 2:21,0.0911
10035,20170716,10946,广东体育,2017/7/16 2:40,2017/7/16 3:04,0.4019
10035,20170716,10946,广东体育,2017/7/16 0:01,2017/7/16 2:12,0.215
10035,20170716,10946,广东体育,2017/7/16 0:01,2017/7/16 2:12,1.9742
10035,20170717,10946,广东新闻,2017/7/17 12:28,2017/7/17 12:46,0.3025
10035,20170717,10946,广东体育,2017/7/17 11:41,2017/7/17 12:01,0.0303
10035,20170717,10946,广东体育,2017/7/17 11:41,2017/7/17 12:01,0.3136
10035,20170717,10946,广东体育,2017/7/17 12:01,2017/7/17 12:27,0.4214
10035,20170717,10946,广东体育,2017/7/17 2:06,2017/7/17 3:00,0.8911
10035,20170717,10946,广东体育,2017/7/17 3:00,2017/7/17 11:40,1.6711
10035,20170717,10946,广东体育,2017/7/17 3:00,2017/7/17 11:40,2
10035,20170717,10946,广东体育,2017/7/17 3:00,2017/7/17 11:40,2
10035,20170717,10946,广东体育,2017/7/17 3:00,2017/7/17 11:40,2
10035,20170717,10946,广东体育,2017/7/17 3:00,2017/7/17 11:40,0.9956
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,2
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,2
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,2
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,2
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,2
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,2
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,2
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,2
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,2
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,2
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,0.975
10035,20170717,10946,广东新闻,2017/7/16 3:05,2017/7/17 2:03,2
10035,20170718,10946,广东体育,2017/7/18 12:19,2017/7/18 12:40,0.3361
10035,20170718,10946,广东体育,2017/7/18 12:17,2017/7/18 12:18,0.0297
10035,20170718,10946,广东体育,2017/7/18 12:41,2017/7/18 20:08,0.1369
10035,20170718,10946,广东体育,2017/7/18 12:41,2017/7/18 20:08,2
10035,20170718,10946,广东体育,2017/7/18 12:41,2017/7/18 20:08,2
10035,20170718,10946,广东体育,2017/7/18 12:41,2017/7/18 20:08,2
10035,20170718,10946,广东体育,2017/7/18 12:41,2017/7/18 20:08,1.3072
10035,20170718,10946,广东珠江,2017/7/18 1:16,2017/7/18 2:02,0.0411
10035,20170718,10946,广东珠江,2017/7/18 1:16,2017/7/18 2:02,0.7283
10035,20170718,10946,广东新闻,2017/7/18 0:20,2017/7/18 1:14,0.9028
10035,20170719,10946,广东新闻,2017/7/19 0:21,2017/7/19 1:22,1.0203
10035,20170720,10946,广东体育,2017/7/20 3:27,2017/7/20 11:51,2
10035,20170720,10946,广东体育,2017/7/20 3:27,2017/7/20 11:51,2
10035,20170720,10946,广东体育,2017/7/20 3:27,2017/7/20 11:51,2
10035,20170720,10946,广东体育,2017/7/20 3:27,2017/7/20 11:51,0.5394
10035,20170720,10946,广东体育,2017/7/20 13:10,2017/7/20 19:35,1.5964
10035,20170720,10946,广东体育,2017/7/20 13:10,2017/7/20 19:35,2
10035,20170720,10946,广东体育,2017/7/20 13:10,2017/7/20 19:35,2
10035,20170720,10946,广东体育,2017/7/20 13:10,2017/7/20 19:35,0.8286
10035,20170720,10946,广东体育,2017/7/20 12:32,2017/7/20 13:09,0.6281
10035,20170720,10946,广东体育,2017/7/20 11:51,2017/7/20 12:32,0.5381
10035,20170720,10946,广东体育,2017/7/20 11:51,2017/7/20 12:32,0.1408
10035,20170720,10946,广东体育,2017/7/20 3:27,2017/7/20 11:51,1.8561
10035,20170723,10946,广东体育,2017/7/23 0:50,2017/7/23 2:00,3.00E-04
10035,20170723,10946,广东体育,2017/7/23 0:50,2017/7/23 2:00,1.1575
10035,20170723,10946,广东体育,2017/7/23 2:00,2017/7/23 2:33,0.5642
10035,20170723,10946,广东体育,2017/7/23 3:13,2017/7/23 3:21,0.1267
10035,20170723,10946,广东体育,2017/7/23 3:22,2017/7/23 3:27,0.0925
10035,20170724,10946,广东体育,2017/7/24 13:33,2017/7/24 19:24,1.4006
10035,20170724,10946,广东体育,2017/7/24 13:33,2017/7/24 19:24,2
10035,20170724,10946,广东体育,2017/7/24 13:33,2017/7/24 19:24,2
10035,20170724,10946,广东体育,2017/7/24 13:33,2017/7/24 19:24,0.4375
10035,20170724,10946,广东体育,2017/7/24 13:03,2017/7/24 13:32,0.4767
10035,20170725,10946,广东新闻,2017/7/25 9:56,2017/7/25 11:03,1.0597
10035,20170725,10946,广东新闻,2017/7/25 9:56,2017/7/25 11:03,0.0608
10035,20170725,10946,广东新闻,2017/7/25 2:53,2017/7/25 9:56,1.9361
10035,20170725,10946,广东新闻,2017/7/25 2:53,2017/7/25 9:56,2
10035,20170725,10946,广东新闻,2017/7/25 2:53,2017/7/25 9:56,2
10035,20170725,10946,广东新闻,2017/7/25 2:53,2017/7/25 9:56,1.1164
10035,20170725,10946,广东体育,2017/7/25 0:52,2017/7/25 2:51,0.8625
10035,20170725,10946,广东体育,2017/7/25 0:52,2017/7/25 2:51,1.1169
10035,20170726,10946,广东体育,2017/7/26 1:24,2017/7/26 2:42,0.7161
10035,20170726,10946,广东体育,2017/7/26 1:24,2017/7/26 2:42,0.5944
10035,20170726,10946,广东新闻,2017/7/26 0:21,2017/7/26 1:22,1.0208
10035,20170726,10946,广东新闻,2017/7/25 23:57,2017/7/26 0:20,0.0475
10035,20170726,10946,广东新闻,2017/7/25 23:57,2017/7/26 0:20,0.3494
10035,20170728,10946,广东新闻,2017/7/28 1:57,2017/7/28 20:33,2
10035,20170728,10946,广东新闻,2017/7/28 1:57,2017/7/28 20:33,2
10035,20170728,10946,广东新闻,2017/7/28 1:57,2017/7/28 20:33,2
10035,20170728,10946,广东新闻,2017/7/28 1:57,2017/7/28 20:33,2
10035,20170728,10946,广东新闻,2017/7/28 1:57,2017/7/28 20:33,2
10035,20170728,10946,广东新闻,2017/7/28 1:57,2017/7/28 20:33,2
10035,20170728,10946,广东新闻,2017/7/28 1:57,2017/7/28 20:33,0.0336
10035,20170728,10946,广东新闻,2017/7/28 0:50,2017/7/28 1:51,1.0186
10035,20170728,10946,广东新闻,2017/7/28 1:52,2017/7/28 1:58,0.0931
10035,20170728,10946,广东新闻,2017/7/28 1:57,2017/7/28 20:33,0.5658
10035,20170728,10946,广东新闻,2017/7/28 1:57,2017/7/28 20:33,2
10035,20170728,10946,广东新闻,2017/7/28 1:57,2017/7/28 20:33,2
10035,20170728,10946,广东新闻,2017/7/28 1:57,2017/7/28 20:33,2
10035,20170729,10946,广东体育,2017/7/29 2:21,2017/7/29 18:52,0.8778
10035,20170729,10946,广东体育,2017/7/29 2:21,2017/7/29 18:52,2
10035,20170729,10946,广东体育,2017/7/29 2:21,2017/7/29 18:52,2
10035,20170729,10946,广东体育,2017/7/29 2:21,2017/7/29 18:52,2
10035,20170729,10946,广东体育,2017/7/29 2:21,2017/7/29 18:52,2
10035,20170729,10946,广东体育,2017/7/29 2:21,2017/7/29 18:52,2
10035,20170729,10946,广东体育,2017/7/29 2:21,2017/7/29 18:52,2
10035,20170729,10946,广东体育,2017/7/29 2:21,2017/7/29 18:52,2
10035,20170729,10946,广东体育,2017/7/29 2:21,2017/7/29 18:52,1.6358
10035,20170729,10946,广东体育,2017/7/29 1:13,2017/7/29 2:21,0.3583
10035,20170729,10946,广东体育,2017/7/29 1:13,2017/7/29 2:21,0.7778
10035,20170729,10946,广东珠江,2017/7/29 0:12,2017/7/29 1:12,1.0083
10035,20170731,10946,广东体育,2017/7/31 1:43,2017/7/31 19:57,1.9656
10035,20170731,10946,广东体育,2017/7/31 1:43,2017/7/31 19:57,2
10035,20170731,10946,广东体育,2017/7/31 1:43,2017/7/31 19:57,2
10035,20170731,10946,广东体育,2017/7/31 1:43,2017/7/31 19:57,2
10035,20170731,10946,广东体育,2017/7/31 1:43,2017/7/31 19:57,2
10035,20170731,10946,广东体育,2017/7/31 1:43,2017/7/31 19:57,2
10035,20170731,10946,广东体育,2017/7/31 1:43,2017/7/31 19:57,2
10035,20170731,10946,广东体育,2017/7/31 1:43,2017/7/31 19:57,2
10035,20170731,10946,广东体育,2017/7/31 1:43,2017/7/31 19:57,2
10035,20170731,10946,广东体育,2017/7/31 1:43,2017/7/31 19:57,0.2772
10035,20170802,10946,广东体育,2017/8/2 0:05,2017/8/2 0:52,0.7728
10035,20170802,10946,广东新闻,2017/8/2 12:16,2017/8/2 13:15,0.9817
10035,20170802,10946,广东体育,2017/8/2 11:27,2017/8/2 12:16,0.2753
10035,20170802,10946,广东体育,2017/8/2 11:27,2017/8/2 12:16,0.5417
10035,20170802,10946,广东体育,2017/8/1 23:13,2017/8/2 0:05,0.7683
10035,20170802,10946,广东体育,2017/8/1 23:13,2017/8/2 0:05,0.0964
10035,20170802,10946,广东体育,2017/8/2 0:52,2017/8/2 1:23,0.5203
10035,20170803,10946,广东珠江,2017/8/3 0:22,2017/8/3 1:17,0.92
10035,20170803,10946,广东珠江,2017/8/3 0:02,2017/8/3 0:22,0.3217
10035,20170804,10946,广东体育,2017/8/4 13:02,2017/8/4 19:42,2
10035,20170804,10946,广东体育,2017/8/4 13:02,2017/8/4 19:42,0.9617
10035,20170804,10946,广东体育,2017/8/4 13:00,2017/8/4 13:02,0.0267
10035,20170804,10946,广东体育,2017/8/4 11:44,2017/8/4 12:45,0.7533
10035,20170804,10946,广东体育,2017/8/4 11:44,2017/8/4 12:45,0.2572
10035,20170804,10946,广东体育,2017/8/4 12:58,2017/8/4 13:00,0.035
10035,20170804,10946,广东体育,2017/8/4 11:38,2017/8/4 11:44,0.0908
10035,20170804,10946,广东珠江,2017/8/4 0:02,2017/8/4 0:37,0.5814
10035,20170804,10946,广东珠江,2017/8/4 0:40,2017/8/4 1:05,0.4228
10035,20170804,10946,广东体育,2017/8/4 13:02,2017/8/4 19:42,1.7044
10035,20170804,10946,广东体育,2017/8/4 13:02,2017/8/4 19:42,2
10035,20170806,10946,广东新闻,2017/8/6 1:12,2017/8/6 1:37,0.4089
10035,20170806,10946,广东新闻,2017/8/6 1:37,2017/8/6 1:54,0.2775
10035,20170806,10946,广东体育,2017/8/6 0:55,2017/8/6 1:12,0.2686
10035,20170806,10946,广东体育,2017/8/5 22:59,2017/8/6 0:55,1.0033
10035,20170806,10946,广东体育,2017/8/5 22:59,2017/8/6 0:55,0.9297
10035,20170807,10946,广东珠江,2017/8/7 12:26,2017/8/7 13:06,0.67
10035,20170807,10946,广东体育,2017/8/7 12:17,2017/8/7 12:24,0.1314
10035,20170807,10946,广东体育,2017/8/7 3:05,2017/8/7 3:08,0.0456
10035,20170807,10946,广东体育,2017/8/7 3:08,2017/8/7 4:28,0.4728
10035,20170807,10946,广东体育,2017/8/7 3:08,2017/8/7 4:28,0.8631
10035,20170808,10946,翡翠台,2017/8/8 14:32,2017/8/8 19:21,1.36
10035,20170808,10946,翡翠台,2017/8/8 14:32,2017/8/8 19:21,2
10035,20170808,10946,翡翠台,2017/8/8 14:32,2017/8/8 19:21,1.4589
10035,20170808,10946,广东体育,2017/8/8 10:40,2017/8/8 14:06,0.1039
10035,20170808,10946,广东体育,2017/8/8 10:40,2017/8/8 14:06,2
10035,20170808,10946,广东体育,2017/8/8 10:40,2017/8/8 14:06,1.3244
10035,20170808,10946,广东珠江,2017/8/8 9:21,2017/8/8 10:37,0.6219
10035,20170808,10946,广东珠江,2017/8/8 9:21,2017/8/8 10:37,0.6389
10035,20170809,10946,广东新闻,2017/8/9 10:11,2017/8/9 10:46,0.5742
10035,20170809,10946,中央1台-高清,2017/8/9 10:46,2017/8/9 11:26,0.6669
10035,20170809,10946,广东珠江,2017/8/9 1:43,2017/8/9 10:09,0.1542
10035,20170809,10946,广东珠江,2017/8/9 1:43,2017/8/9 10:09,2
10035,20170809,10946,广东珠江,2017/8/9 1:43,2017/8/9 10:09,2
10035,20170809,10946,广东珠江,2017/8/9 1:43,2017/8/9 10:09,2
10035,20170809,10946,广东珠江,2017/8/9 1:43,2017/8/9 10:09,2
10035,20170809,10946,广东珠江,2017/8/9 1:43,2017/8/9 10:09,0.2772
10035,20170809,10946,广东珠江,2017/8/9 1:12,2017/8/9 1:43,0.5089
10035,20170809,10946,广东珠江,2017/8/9 0:32,2017/8/9 1:12,0.6603
10035,20170810,10946,广东体育,2017/8/10 22:58,2017/8/10 23:14,0.2756
10035,20170810,10946,广东新闻,2017/8/10 9:43,2017/8/10 10:27,0.4611
10035,20170810,10946,广东新闻,2017/8/10 9:43,2017/8/10 10:27,0.2731
10035,20170811,10946,广东体育,2017/8/11 0:48,2017/8/11 1:05,0.2833
10035,20170811,10946,广东体育,2017/8/11 0:38,2017/8/11 0:48,0.1661
10035,20170811,10946,广东新闻,2017/8/11 1:06,2017/8/11 20:45,0.7539
10035,20170811,10946,广东新闻,2017/8/11 1:06,2017/8/11 20:45,2
10035,20170811,10946,广东新闻,2017/8/11 1:06,2017/8/11 20:45,2
10035,20170811,10946,广东新闻,2017/8/11 1:06,2017/8/11 20:45,2
10035,20170811,10946,广东新闻,2017/8/11 1:06,2017/8/11 20:45,2
10035,20170811,10946,广东新闻,2017/8/11 1:06,2017/8/11 20:45,2
10035,20170811,10946,广东新闻,2017/8/11 1:06,2017/8/11 20:45,2
10035,20170811,10946,广东新闻,2017/8/11 1:06,2017/8/11 20:45,2
10035,20170811,10946,广东新闻,2017/8/11 1:06,2017/8/11 20:45,2
10035,20170811,10946,广东新闻,2017/8/11 1:06,2017/8/11 20:45,2
10035,20170811,10946,广东新闻,2017/8/11 1:06,2017/8/11 20:45,0.8997
10035,20170811,10946,广东体育,2017/8/11 0:24,2017/8/11 0:38,0.2217
10035,20170811,10946,广东体育,2017/8/11 0:16,2017/8/11 0:24,0.1425
10035,20170811,10946,广东体育,2017/8/10 23:15,2017/8/11 0:15,0.7458
10035,20170811,10946,广东体育,2017/8/10 23:15,2017/8/11 0:15,0.2592
10035,20170812,10946,广东珠江,2017/8/12 1:28,2017/8/12 2:25,0.5297
10035,20170812,10946,广东珠江,2017/8/12 23:16,2017/8/12 23:57,0.6933
10035,20170812,10946,广东珠江,2017/8/12 1:28,2017/8/12 2:25,0.4172
10035,20170813,10946,广东公共,2017/8/13 0:10,2017/8/13 1:17,1.1061
10035,20170813,10946,广东公共,2017/8/12 23:58,2017/8/13 0:10,0.0244
10035,20170813,10946,广东公共,2017/8/12 23:58,2017/8/13 0:10,0.1753
10035,20170814,10946,翡翠台,2017/8/14 12:51,2017/8/14 13:47,0.9364
10035,20170814,10946,广东体育,2017/8/14 3:17,2017/8/14 3:26,0.1642
10035,20170814,10946,广东体育,2017/8/14 3:27,2017/8/14 4:27,0.4625
10035,20170814,10946,广东体育,2017/8/14 3:27,2017/8/14 4:27,0.5444
10035,20170815,10946,广东体育,2017/8/15 1:51,2017/8/15 1:57,0.1017
10035,20170815,10946,广东珠江,2017/8/15 0:41,2017/8/15 1:50,1.1514
10035,20170815,10946,广东珠江,2017/8/15 0:06,2017/8/15 0:41,0.5864
10035,20170816,10946,广东珠江,2017/8/16 0:56,2017/8/16 1:58,1.0425
10035,20170817,10946,广东体育,2017/8/17 1:10,2017/8/17 1:45,0.5903
10035,20170817,10946,广东体育,2017/8/17 0:35,2017/8/17 1:09,0.5708
10035,20170817,10946,广东体育,2017/8/16 23:00,2017/8/17 0:35,0.9911
10035,20170817,10946,广东体育,2017/8/16 23:00,2017/8/17 0:35,0.59
10035,20170818,10946,广东珠江,2017/8/18 1:34,2017/8/18 2:34,0.4208
10035,20170818,10946,广东珠江,2017/8/18 0:25,2017/8/18 1:27,1.0361
10035,20170818,10946,广东珠江,2017/8/18 1:28,2017/8/18 1:34,0.0961
10035,20170818,10946,广东珠江,2017/8/18 12:46,2017/8/18 19:37,1.6242
10035,20170818,10946,广东珠江,2017/8/18 12:46,2017/8/18 19:37,2
10035,20170818,10946,广东珠江,2017/8/18 12:46,2017/8/18 19:37,2
10035,20170818,10946,广东珠江,2017/8/18 12:46,2017/8/18 19:37,1.2267
10035,20170818,10946,广东珠江,2017/8/18 2:39,2017/8/18 12:46,0.7717
10035,20170818,10946,广东珠江,2017/8/18 2:39,2017/8/18 12:46,2
10035,20170818,10946,广东珠江,2017/8/18 2:39,2017/8/18 12:46,2
10035,20170818,10946,广东珠江,2017/8/18 2:39,2017/8/18 12:46,2
10035,20170818,10946,广东珠江,2017/8/18 2:39,2017/8/18 12:46,2
10035,20170818,10946,广东珠江,2017/8/18 2:39,2017/8/18 12:46,1.3381
10035,20170818,10946,广东珠江,2017/8/18 1:34,2017/8/18 2:34,0.5831
10035,20170819,10946,广东体育,2017/8/19 22:06,2017/8/19 22:07,0.0211
10035,20170819,10946,广东体育,2017/8/19 22:08,2017/8/19 23:08,1.0111
10035,20170819,10946,广东体育,2017/8/19 1:53,2017/8/19 1:58,0.0806
10035,20170820,10946,广东新闻,2017/8/20 0:46,2017/8/20 1:08,0.3778
10035,20170820,10946,广东体育,2017/8/20 0:18,2017/8/20 0:19,0.0197
10035,20170820,10946,广东体育,2017/8/20 0:19,2017/8/20 0:23,0.0644
10035,20170820,10946,广东体育,2017/8/20 0:23,2017/8/20 0:45,0.3661
10035,20170820,10946,广东体育,2017/8/20 0:16,2017/8/20 0:18,0.0281
10035,20170820,10946,广东体育,2017/8/19 23:33,2017/8/20 0:08,0.4447
10035,20170820,10946,广东体育,2017/8/19 23:33,2017/8/20 0:08,0.1456
10035,20170821,10946,广东珠江,2017/8/21 11:36,2017/8/21 12:11,0.1881
10035,20170821,10946,广东珠江,2017/8/21 11:36,2017/8/21 12:11,0.3953
10035,20170821,10946,广东体育,2017/8/21 11:05,2017/8/21 11:10,0.0828
10035,20170821,10946,广东体育,2017/8/21 11:11,2017/8/21 11:17,0.1028
10035,20170821,10946,广东体育,2017/8/21 3:00,2017/8/21 4:12,0.2147
10035,20170821,10946,广东体育,2017/8/21 3:00,2017/8/21 4:12,0.9958
10035,20170821,10946,广东体育,2017/8/21 2:24,2017/8/21 3:00,0.5956
10035,20170821,10946,广东体育,2017/8/21 2:02,2017/8/21 2:24,0.3631
10035,20170822,10946,广东新闻,2017/8/22 13:15,2017/8/22 19:27,2
10035,20170822,10946,广东新闻,2017/8/22 13:15,2017/8/22 19:27,2
10035,20170822,10946,广东新闻,2017/8/22 13:15,2017/8/22 19:27,0.7497
10035,20170822,10946,广东新闻,2017/8/22 13:15,2017/8/22 19:27,1.4622
10035,20170825,10946,广东新闻,2017/8/25 2:16,2017/8/25 10:33,0.56
10035,20170825,10946,广东新闻,2017/8/25 2:16,2017/8/25 10:33,2
10035,20170825,10946,广东新闻,2017/8/25 2:16,2017/8/25 10:33,2
10035,20170825,10946,广东新闻,2017/8/25 2:16,2017/8/25 10:33,2
10035,20170825,10946,广东新闻,2017/8/25 2:16,2017/8/25 10:33,1.7236
10035,20170826,10946,广东珠江,2017/8/26 0:29,2017/8/26 11:59,1.9919
10035,20170826,10946,广东珠江,2017/8/26 0:29,2017/8/26 11:59,2
10035,20170826,10946,广东珠江,2017/8/26 0:29,2017/8/26 11:59,2
10035,20170826,10946,广东珠江,2017/8/26 0:29,2017/8/26 11:59,2
10035,20170826,10946,广东珠江,2017/8/26 0:29,2017/8/26 11:59,2
10035,20170826,10946,广东珠江,2017/8/26 0:29,2017/8/26 11:59,1.5097
10035,20170827,10946,广东珠江,2017/8/27 0:01,2017/8/27 0:36,0.5894
10035,20170828,10946,广东新闻,2017/8/28 10:48,2017/8/28 11:19,0.5106
10035,20170828,10946,广东新闻,2017/8/28 10:29,2017/8/28 10:48,0.3097
10035,20170829,10946,翡翠台,2017/8/29 10:43,2017/8/29 11:21,0.6328
10035,20170829,10946,广东新闻,2017/8/29 0:49,2017/8/29 1:36,0.7931
10035,20170829,10946,广东体育,2017/8/29 1:37,2017/8/29 10:23,0.3869
10035,20170829,10946,广东体育,2017/8/29 1:37,2017/8/29 10:23,2
10035,20170829,10946,广东体育,2017/8/29 1:37,2017/8/29 10:23,2
10035,20170829,10946,广东体育,2017/8/29 1:37,2017/8/29 10:23,2
10035,20170829,10946,广东体育,2017/8/29 1:37,2017/8/29 10:23,2
10035,20170829,10946,广东体育,2017/8/29 1:37,2017/8/29 10:23,0.3769
10035,20170829,10946,广东新闻,2017/8/29 0:34,2017/8/29 0:48,0.2469
10035,20170831,10946,广东新闻,2017/8/31 0:26,2017/8/31 1:49,1.38
10035,20170831,10946,翡翠台,2017/8/31 12:08,2017/8/31 12:30,0.3647
10035,20170831,10946,翡翠台,2017/8/31 11:31,2017/8/31 12:06,0.1058
10035,20170831,10946,翡翠台,2017/8/31 11:31,2017/8/31 12:06,0.4769
10035,20170831,10946,翡翠台,2017/8/31 12:07,2017/8/31 12:08,0.0197
10035,20170831,10946,广东新闻,2017/8/31 1:49,2017/8/31 10:54,0.9114
10035,20170831,10946,广东新闻,2017/8/31 1:49,2017/8/31 10:54,2
10035,20170831,10946,广东新闻,2017/8/31 1:49,2017/8/31 10:54,2
10035,20170831,10946,广东新闻,2017/8/31 1:49,2017/8/31 10:54,2
10035,20170831,10946,广东新闻,2017/8/31 1:49,2017/8/31 10:54,2
10035,20170831,10946,广东新闻,2017/8/31 1:49,2017/8/31 10:54,0.1714
10035,20170901,10946,中央5台-高清,2017/9/1 4:06,2017/9/1 10:48,0.8086
10035,20170901,10946,中央5台-高清,2017/9/1 4:06,2017/9/1 10:48,2
10035,20170901,10946,中央5台-高清,2017/9/1 4:06,2017/9/1 10:48,2
10035,20170901,10946,中央5台-高清,2017/9/1 4:06,2017/9/1 10:48,1.8864
10035,20170901,10946,中央5台-高清,2017/9/1 2:49,2017/9/1 4:06,0.1069
10035,20170901,10946,中央5台-高清,2017/9/1 2:49,2017/9/1 4:06,1.1783
10035,20170902,10946,翡翠台,2017/9/2 12:36,2017/9/2 14:09,0.1592
10035,20170902,10946,翡翠台,2017/9/2 12:36,2017/9/2 14:09,1.3867
10035,20170902,10946,翡翠台,2017/9/2 11:34,2017/9/2 11:59,0.4156
10035,20170902,10946,广东新闻,2017/9/2 10:19,2017/9/2 11:33,1.2361
10035,20170902,10946,中央5台-高清,2017/9/1 10:48,2017/9/2 10:17,2
10035,20170902,10946,中央5台-高清,2017/9/1 10:48,2017/9/2 10:17,2
